"Analysis","Method","Effect","Strata","Cutpoint","TV.age","Outcome","Doubly.robust","Covariates","Missing","Order","Sample.weights","Attention.cutpoint","Estimate","StdErr","p"
"PSA","IPTW","ATE",NA,"70","~1.5","Raw","Yes","Expanded","trees",NA,"Sample weights",NA,-0.0185431547191666,0.0331302682421729,0.575746961608437
"PSA","IPTW","ATE",NA,"70","~1.5","Within-sex SS","No","Expanded","trees",NA,NA,NA,-0.148254926079178,0.780327822538381,0.849335850441528
"PSA","IPTW","ATE",NA,"70","~1.5","Within-sex SS","No","Expanded","trees",NA,"Sample weights",NA,0.709860846113025,0.975647103954025,0.466956400710279
"PSA","IPTW","ATE",NA,"70","~1.5","Within-sex SS","Yes","Expanded","trees",NA,NA,NA,-0.467649753836124,0.824581049185192,0.570689582491561
"PSA","IPTW","ATE",NA,"70","~1.5","Within-sex SS","Yes","Expanded","trees",NA,"Sample weights",NA,0.0413495835704425,1.04603692272173,0.968472241370265
"PSA","IPTW","ATT",NA,"70","~1.5","Raw","No","Expanded","trees",NA,NA,NA,0.00983553113274253,0.0236733610082655,0.677843089071955
"PSA","IPTW","ATT",NA,"70","~1.5","Raw","No","Expanded","trees",NA,"Sample weights",NA,-0.0155156289757128,0.0261406067883799,0.552882636124862
"PSA","IPTW","ATT",NA,"70","~1.5","Raw","Yes","Expanded","trees",NA,NA,NA,0.0109244168050474,0.0242992704827696,0.653068336878698
"PSA","IPTW","ATT",NA,"70","~1.5","Raw","Yes","Expanded","trees",NA,"Sample weights",NA,-0.00773475058338389,0.0277417663186022,0.780420431528793
"PSA","IPTW","ATT",NA,"70","~1.5","Within-sex SS","No","Expanded","trees",NA,NA,NA,-0.916525291624123,0.79616953142004,0.249800866082319
"PSA","IPTW","ATT",NA,"70","~1.5","Within-sex SS","No","Expanded","trees",NA,"Sample weights",NA,0.068994772946666,0.889283210848851,0.938166191797232
"PSA","IPTW","ATT",NA,"70","~1.5","Within-sex SS","Yes","Expanded","trees",NA,NA,NA,-1.21084947416414,0.823711027489961,0.141739477770516
"PSA","IPTW","ATT",NA,"70","~1.5","Within-sex SS","Yes","Expanded","trees",NA,"Sample weights",NA,-0.344327328820355,0.939443280619201,0.714018386464087
"PSA","IPTW","ATE",NA,"70","~3","Raw","No","Expanded","trees",NA,NA,NA,-0.0454834699569874,0.0211220250119633,0.031405699237802
"PSA","IPTW","ATE",NA,"70","~3","Raw","No","Expanded","trees",NA,"Sample weights",NA,-0.0692121303884838,0.0266224234847548,0.00939537899805825
"PSA","IPTW","ATE",NA,"70","~3","Raw","Yes","Expanded","trees",NA,NA,NA,-0.0337970924514516,0.021757629215897,0.12051008260809
"PSA","IPTW","ATE",NA,"70","~3","Raw","Yes","Expanded","trees",NA,"Sample weights",NA,-0.0469635785923228,0.0273915882957874,0.0865979375971033
"PSA","IPTW","ATE",NA,"70","~3","Within-sex SS","No","Expanded","trees",NA,NA,NA,1.18289866689856,0.74907225506474,0.114457542365231
"PSA","IPTW","ATE",NA,"70","~3","Within-sex SS","No","Expanded","trees",NA,"Sample weights",NA,2.13738078853573,0.935995970211328,0.0225019914985214
"PSA","IPTW","ATE",NA,"70","~3","Within-sex SS","Yes","Expanded","trees",NA,NA,NA,0.762899880129609,0.773015332019003,0.323814342528026
"PSA","IPTW","ATE",NA,"70","~3","Within-sex SS","Yes","Expanded","trees",NA,"Sample weights",NA,1.3139091482586,0.967934138330624,0.17480892449355
"PSA","IPTW","ATT",NA,"70","~3","Raw","No","Expanded","trees",NA,NA,NA,-0.038913772316106,0.0229861861884918,0.090622062211383
"PSA","IPTW","ATT",NA,"70","~3","Raw","No","Expanded","trees",NA,"Sample weights",NA,-0.074005948671054,0.0259630556954067,0.00440945929606966
"PSA","IPTW","ATT",NA,"70","~3","Raw","Yes","Expanded","trees",NA,NA,NA,-0.0472603715221812,0.0251553680449249,0.0604536766051729
"PSA","IPTW","ATT",NA,"70","~3","Raw","Yes","Expanded","trees",NA,"Sample weights",NA,-0.0823915972193517,0.0284861613140475,0.00387323998281491
"PSA","IPTW","ATT",NA,"70","~3","Within-sex SS","No","Expanded","trees",NA,NA,NA,0.649148518903549,0.77465058010904,0.40213593185182
"PSA","IPTW","ATT",NA,"70","~3","Within-sex SS","No","Expanded","trees",NA,"Sample weights",NA,2.02721534955637,0.863360210357707,0.0189676382577281
"PSA","IPTW","ATT",NA,"70","~3","Within-sex SS","Yes","Expanded","trees",NA,NA,NA,0.624305125891394,0.845360382579925,0.460311164467596
"PSA","IPTW","ATT",NA,"70","~3","Within-sex SS","Yes","Expanded","trees",NA,"Sample weights",NA,2.00831118232472,0.944261913608446,0.0335800591004399
